Catalogue Reference,Title,Date,,Longitude,Latitude,Place co-ordinates,Landing Page URL,External resource URL
HL/PO/JO/10/1/86/89,Protestation Return - Devon - Lifton Hundred - Lifton (parish).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/86/90,Protestation Return - Devon - Lifton Hundred - Marystow.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/86/91,Protestation Return - Devon - Lifton Hundred - Okehampton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/86/92,Protestation Return - Devon - Lifton Hundred - Spurton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/86/93,Protestation Return - Devon - Lifton Hundred - Stowford.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/86/94,Protestation Return - Devon - Lifton Hundred - Sydenham Damerell.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/86/95,Protestation Return - Devon - Lifton Hundred - Tavy St Mary.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/86/96,Protestation Return - Devon - Lifton Hundred - Thrushelton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/86/97,Protestation Return - Devon - Lifton Hundred - Virginstow.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/1,Protestation Return - Devon - Roborough Hundred - Beer Ferris.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/2,Protestation Return - Devon - Roborough Hundred - Bickleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/3,Protestation Return - Devon - Roborough Hundred - Buckland Monachorum.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/4,Protestation Return - Devon - Roborough Hundred - Egg Buckland.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/5,Protestation Return - Devon - Roborough Hundred - Meavy.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/6,Protestation Return - Devon - Roborough Hundred - Plymouth.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/7,Protestation Return - Devon - Roborough Hundred - St Peter Tavy.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/8,Protestation Return - Devon - Roborough Hundred - Sampford Spiney.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/9,Protestation Return - Devon - Roborough Hundred - Shittestor [Sheepstor].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/10,Protestation Return - Devon - Roborough Hundred - Stoke Damerell.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/11,Protestation Return - Devon - Roborough Hundred - Tamerton Foliott.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/12,Protestation Return - Devon - Roborough Hundred - Walkhampton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/13,Protestation Return - Devon - Roborough Hundred - Whitchurch.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/14,Protestation Return - Devon - Sherwill Hundred - Arlington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/15,Protestation Return - Devon - Sherwill Hundred - Brendon.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/16,Protestation Return - Devon - Sherwill Hundred - Challacombe Rawleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/17,Protestation Return - Devon - Sherwill Hundred - Charles.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/18,Protestation Return - Devon - Sherwill Hundred - Countisbury.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/19,Protestation Return - Devon - Sherwill Hundred - Highbray.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/20,Protestation Return - Devon - Sherwill Hundred - Linton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/21,Protestation Return - Devon - Sherwill Hundred - Loxhore.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/22,Protestation Return - Devon - Sherwill Hundred - Martinhoe.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/23,Protestation Return - Devon - Sherwill Hundred - Parracombe.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/24,Protestation Return - Devon - Sherwill Hundred - Sherwill (parish).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/25,Protestation Return - Devon - Sherwill Hundred - Stoke Rivers.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/26,Protestation Return - Devon - Tavistock Hundred - Brent Tor [Brentor].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/27,Protestation Return - Devon - Tavistock Hundred - Milton Abbots [Milton Abbot].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/28,Protestation Return - Devon - Tavistock Hundred - Tavistock (parish).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/29,"Protestation Return - Devon - North Tawton, South Molton, And Witheridge Hundreds - Letter from John Chichester to Richard Culme, High Sheriff of Devon, enclosing the returns for these hundreds.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/30,"Protestation Return - Devon - North Tawton, South Molton, And Witheridge Hundreds - Returns by the justices of the peace for the above hundreds.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/31,Protestation Return - Devon - North Tawton Hundred - Ashreigny.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/32,Protestation Return - Devon - North Tawton Hundred - Atherington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/33,Protestation Return - Devon - North Tawton Hundred - Bondleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/34,Protestation Return - Devon - North Tawton Hundred - Burrington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/35,Protestation Return - Devon - North Tawton Hundred - Clanaborough.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/36,Protestation Return - Devon - North Tawton Hundred - Dolton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/37,Protestation Return - Devon - North Tawton Hundred - Dowland.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/38,Protestation Return - Devon - North Tawton Hundred - Down St Mary.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/39,Protestation Return - Devon - North Tawton Hundred - High Bickington [Bickerton].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/40,"Protestation Return - Devon - North Tawton Hundred - Lapford with Chawleigh, Coleridge, Brushford, Wembworthy, and Eggesford.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/41,"Protestation Return - Devon - North Tawton Hundred - Nymet, Broad.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/42,"Protestation Return - Devon - North Tawton Hundred - Nymet, Tracy.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/43,"Protestation Return - Devon - North Tawton Hundred - Tawton, North (parish).",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/44,Protestation Return - Devon - North Tawton Hundred - Winckleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/45,Protestation Return - Devon - North Tawton Hundred - Zeal Monachorum.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/46,"Protestation Return - Devon - South Molton Hundred - Anstey, East.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/47,"Protestation Return - Devon - South Molton Hundred - Anstey, West.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/48,Protestation Return - Devon - South Molton Hundred - Bishops Tawton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/49,Protestation Return - Devon - South Molton Hundred - Chittlehampton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/50,Protestation Return - Devon - South Molton Hundred - Knowstone.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/51,Protestation Return - Devon - South Molton Hundred - Landkey.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/52,Protestation Return - Devon - South Molton Hundred - Molland.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/53,"Protestation Return - Devon - South Molton Hundred - Molton, North.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/54,"Protestation Return - Devon - South Molton Hundred - Molton, South (town and parish).",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/55,"Protestation Return - Devon - South Molton Hundred - Nympton, St George.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/56,Protestation Return - Devon - South Molton Hundred - Satterleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/57,Protestation Return - Devon - South Molton Hundred - Swimbridge.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/58,Protestation Return - Devon - South Molton Hundred - Twitchen.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/59,Protestation Return - Devon - South Molton Hundred - Warkleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/60,Protestation Return - Devon - Witheridge Hundred - Bishops Nympton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/61,Protestation Return - Devon - Witheridge Hundred - Cheldon.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/62,Protestation Return - Devon - Witheridge Hundred - Chulmleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/63,Protestation Return - Devon - Witheridge Hundred - Creacombe.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/64,Protestation Return - Devon - Witheridge Hundred - Cruys Morchant.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/65,Protestation Return - Devon - Witheridge Hundred - King's Nympton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/66,Protestation Return - Devon - Witheridge Hundred - Marleight [Mariansleigh].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/67,Protestation Return - Devon - Witheridge Hundred - Meshaw.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/68,Protestation Return - Devon - Witheridge Hundred - Oakford.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/69,Protestation Return - Devon - Witheridge Hundred - Puddington.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/70,Protestation Return - Devon - Witheridge Hundred - Rackenford.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/71,Protestation Return - Devon - Witheridge Hundred - Romansleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/72,Protestation Return - Devon - Witheridge Hundred - Rose Ash.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/73,Protestation Return - Devon - Witheridge Hundred - Stoodleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/74,Protestation Return - Devon - Witheridge Hundred - Templeton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/75,Protestation Return - Devon - Witheridge Hundred - Thelbridge.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/76,Protestation Return - Devon - Witheridge Hundred - Washford Pyne.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/77,Protestation Return - Devon - Witheridge Hundred - Witheridge (parish).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/78,Protestation Return - Devon - Witheridge Hundred - Woolfardisworthy.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/87/79,"Protestation Return - Devon - Witheridge Hundred - Worlington, East and West.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/1,"Protestation Return - Dorset - Blandford, North And South Division - Bindon Liberty - Bindon (parish).",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/2,"Protestation Return - Dorset - Blandford, North And South Division - Bindon Liberty - Wool.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/3,"Protestation Return - Dorset - Blandford, North And South Divisions - Coomb's Ditch Hundred - Anderson.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/4,"Protestation Return - Dorset - Blandford, North And South Divisions - Coomb's Ditch Hundred - Blandford [Forum].",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/5,"Protestation Return - Dorset - Blandford, North And South Divisions - Coomb's Ditch Hundred - St Mary.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/6,"Protestation Return - Dorset - Blandford, North And South Divisions - Coomb's Ditch Hundred - Bloxworth.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/7,"Protestation Return - Dorset - Blandford, North And South Divisions - Coomb's Ditch Hundred - Winterborne Clenstone.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/8,"Protestation Return - Dorset - Blandford, North And South Divisions - Coomb's Ditch Hundred - Winterborne Whitchurch.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/9,"Protestation Return - Dorset - Blandford, North And South Divisions - Corfe Castle Hundred - Corfe Castle (parish).",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/10,"Protestation Return - Dorset - Blandford, North And South Divisions - Hasilor Hundred - Arne.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/11,"Protestation Return - Dorset - Blandford, North And South Divisions - Hasilor Hundred - Church Knowle.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/12,"Protestation Return - Dorset - Blandford, North And South Divisions - Hasilor Hundred - East Holme.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/13,"Protestation Return - Dorset - Blandford, North And South Divisions - Hasilor Hundred - Kimmeridge.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/14,"Protestation Return - Dorset - Blandford, North And South Divisions - Hasilor Hundred - Steeple.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/15,"Protestation Return - Dorset - Blandford, North And South Divisions - Hasilor Hundred - Tyneham.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/16,"Protestation Return - Dorset - Blandford, North And South Divisions - Hundredsbarrow Hundred - Aff Puddle.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/17,"Protestation Return - Dorset - Blandford, North And South Divisions - Hundredsbarrow Hundred - Tarners Puddle.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/18,"Protestation Return - Dorset - Blandford, North And South Divisions - Owermoigne Liberty - Owermoigne.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/19,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Bryanstone.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/20,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Durweston.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/21,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Fifehead.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/22,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Hammoon.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/23,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Haselbury - Bryan.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/24,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Langton Long.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/25,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Pimperne (parish).",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/26,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Steepleton.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/27,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Stourpain.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/28,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Tarrant Hinton.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/29,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Tarrant Keynston.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/30,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Tarrant Launceston.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/31,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Winterbourne Houghton.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/32,"Protestation Return - Dorset - Blandford, North And South Divisions - Pimperne Hundred - Winterbourne Strickland.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/33,"Protestation Return - Dorset - Blandford, North And South Divisions - Rowbarrow Hundred - Langton Matravers.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/34,"Protestation Return - Dorset - Blandford, North And South Divisions - Rowbarrow Hundred - Studland.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/35,"Protestation Return - Dorset - Blandford, North And South Divisions - Rowbarrow Hundred - Swanage.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/36,"Protestation Return - Dorset - Blandford, North And South Divisions - Rowbarrow Hundred - Worth Matravers.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/37,"Protestation Return - Dorset - Blandford, North And South Divisions - Rushmore Hundred - [Zelstone] Winterborne.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/38,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - Chaldon Herring.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/39,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - Coombe Keymes.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/40,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - East Lulworth.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/41,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - East Stoke.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/42,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - Moreton.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/43,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - Poxwell.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/44,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - Wareham.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/45,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - Warmwell.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/46,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - Winfrith (parish).",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/47,"Protestation Return - Dorset - Blandford, North And South Divisions - Winfrith Hundred - Woodsford.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/48,"Protestation Return - Dorset - Sherborne, Cerne (Sub - Division), And Sturminster Divisions - Returns by the justices of the peace.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/49,Protestation Return - Dorset - Sherborne Division - Sherborne Hundred - Beer - Hackwood [Hackett].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/50,Protestation Return - Dorset - Sherborne Division - Sherborne Hundred - Bradford Abbas.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/88/51,Protestation Return - Dorset - Sherborne Division - Sherborne Hundred - Castleton.,1642,Protestation Returns,,,,,
